8761110	8477640	8845185	8596670	34705992	033994936	34705992	33994936
8761110	8477640	8845185	8659752	34769240	34003056	34769240	34003056
8772224	8477640	8845185	8659752	34780380	034019532	34780380	34019532
8772224	8475007	8845185	8659752	34777744	34027748	34777744	34027748
8772224	8475007	8841992	8659752	34774560	034044116	34774560	34044116
8772224	8475007	8841992	8673796	34788640	34052452	34788640	34052452
8785038	8475007	8841992	8673796	34801480	034069372	34801480	34069372
8785038	8492405	8841992	8673796	34818888	34078012	34818888	34078012
8785038	8492405	8844817	8673796	34821704	034095332	34821704	34095332
8785038	8492405	8844817	8684779	34832716	34104116	34832716	34104116
8807191	8492405	8844817	8684779	34854920	034122128	34854920	34122128
8807191	8517806	8844817	8684779	34880328	34131384	34880328	34131384
8807191	8517806	8890357	8684779	34925768	034150784	34925768	34150784
8807191	8517806	8890357	8678179	34919152	34160428	34919152	34160428
8682734	8517806	8890357	8678179	34794420	034177264	34794420	34177264
8682734	8561894	8890357	8678179	34838524	34186120	34838524	34186120
8682734	8561894	9215048	8678179	35162488	034210216	35162488	34210216
8682734	8561894	9215048	8517787	35001668	34220684	35001668	34220684
8579378	8561894	9215048	8517787	34898084	034239584	34898084	34239584
8579378	8606798	9215048	8517787	34943004	34249472	34943004	34249472
8579378	8606798	9320548	8517787	35048268	034271348	35048268	34271348
8579378	8606798	9320548	8457801	34988120	34281684	34988120	34281684
8496456	8606798	9320548	8457801	34905016	034300744	34905016	34300744
8496456	8610073	9320548	8457801	34908296	34310296	34908296	34310296
8496456	8610073	9376948	8457801	34964568	034330548	34964568	34330548
8496456	8610073	9376948	8419808	34926472	34340292	34926472	34340292
8491924	8610073	9376948	8419808	34921928	034359684	34921928	34359684
8491924	8725851	9376948	8419808	35037752	34370520	35037752	34370520
8491924	8725851	9296670	8419808	34957652	034390628	34957652	34390628
8491924	8725851	9296670	8418240	34956080	34400684	34956080	34400684
8592740	8725851	9296670	8418240	35057120	034422748	35057120	34422748
8592740	8807256	9296670	8418240	35138552	34434588	35138552	34434588
8592740	8807256	9031637	8418240	34874112	034453048	34874112	34453048
8592740	8807256	9031637	8411667	34867520	34462228	34867520	34462228
8650403	8807256	9031637	8411667	34925312	034481708	34925312	34481708
8650403	8881719	9031637	8411667	34999800	34492176	34999800	34492176
8650403	8881719	8961597	8411667	34929916	034511752	34929916	34511752
8650403	8881719	8961597	8398042	34916256	34521400	34916256	34521400
8693098	8881719	8961597	8398042	34959044	034541536	34959044	34541536
8693098	8891821	8961597	8398042	34969152	34551692	34969152	34551692
8693098	8891821	8936284	8398042	34943896	034571528	34943896	34571528
8693098	8891821	8936284	8416538	34962440	34581620	34962440	34581620
8688271	8891821	8936284	8416538	34957600	034601724	34957600	34601724
8688271	8711703	8936284	8416538	34777420	34609992	34777420	34609992
8688271	8711703	9055018	8416538	34895888	034628864	34895888	34628864
8688271	8711703	9055018	8633340	35113268	34640448	35113268	34640448
8585509	8711703	9055018	8633340	35010280	034661556	35010280	34661556
8585509	8573236	9055018	8633340	34871764	34670748	34871764	34670748
8585509	8573236	9115857	8633340	34932468	034690324	34932468	34690324
8585509	8573236	9115857	8717662	35017012	34700940	35017012	34700940
8552251	8573236	9115857	8717662	34983684	034721512	34983684	34721512
8552251	8497079	9115857	8717662	34907500	34731036	34907500	34731036
8552251	8497079	9148538	8717662	34940108	034750732	34940108	34750732
8552251	8497079	9148538	8780082	35002692	34761200	35002692	34761200
8526706	8497079	9148538	8780082	34977092	034781616	34977092	34781616
8526706	8452241	9148538	8780082	34932236	34791380	34932236	34791380
8526706	8452241	9174442	8780082	34958084	034811384	34958084	34811384
8526706	8452241	9174442	8784823	34962836	34821412	34962836	34821412
8527891	8452241	9174442	8784823	34964024	034841164	34964024	34841164
8527891	8493918	9174442	8784823	35005716	34851308	35005716	34851308
8527891	8493918	9143781	8784823	34975124	034870568	34975124	34870568
8527891	8493918	9143781	8623436	34813304	34877836	34813304	34877836
8562004	8493918	9143781	8623436	34847496	034892524	34847496	34892524
8562004	8707044	9143781	8623436	35060696	34901380	35060696	34901380
8562004	8707044	9125102	8623436	35042056	034916180	35042056	34916180
8562004	8707044	9125102	8524755	34943112	34919688	34943112	34919688
8571918	8707044	9125102	8524755	34953048	034926204	34953048	34926204
8571918	8777010	9125102	8524755	35023040	34929336	35023040	34929336
8571918	8777010	9091067	8524755	34989080	034934296	34989080	34934296
8571918	8777010	9091067	8462961	34927124	34935740	34927124	34935740
8570300	8777010	9091067	8462961	34925504	034938636	34925504	34938636
8570300	8833639	9091067	8462961	34982152	34940696	34982152	34940696
8570300	8833639	9099780	8462961	34990848	034944812	34990848	34944812
8570300	8833639	9099780	8488496	35016452	34946940	35016452	34946940
8605887	8833639	9099780	8488496	35052116	034951708	35052116	34951708
8605887	8767886	9099780	8488496	34986340	34953320	34986340	34953320
8605887	8767886	9033316	8488496	34920024	034955156	34920024	34955156
8605887	8767886	9033316	8599150	35030972	34956880	35030972	34956880
8625000	8767886	9033316	8599150	35050128	034960480	35050128	34960480
8625000	8526540	9033316	8599150	34808696	34959336	34808696	34959336
8625000	8526540	9006412	8599150	34781852	034956568	34781852	34956568
8625000	8526540	9006412	8825323	35008628	34958676	35008628	34958676
8641547	8526540	9006412	8825323	35025208	034962780	35025208	34962780
8641547	8463788	9006412	8825323	34962436	34960816	34962436	34960816
8641547	8463788	8966301	8825323	34922416	034957680	34922416	34957680
8641547	8463788	8966301	8863640	34960832	34958292	34960832	34958292
8645981	8463788	8966301	8863640	34965280	034959172	34965280	34959172
8645981	8430653	8966301	8863640	34932128	34958028	34932128	34958028
8645981	8430653	8968650	8863640	34934472	034956384	34934472	34956384
8645981	8430653	8968650	8894890	34965804	34956980	34965804	34956980
8651203	8430653	8968650	8894890	34971040	034958252	34971040	34958252
8651203	8454230	8968650	8894890	34994624	34958556	34994624	34958556
8651203	8454230	9004008	8894890	35029904	034960212	35029904	34960212
8651203	8454230	9004008	8831715	34966560	34960652	34966560	34960652
8642924	8454230	9004008	8831715	34958264	034960224	34958264	34960224
8642924	8500551	9004008	8831715	35004600	34960680	35004600	34960680
8642924	8500551	9038891	8831715	35039408	034962312	35039408	34962312
8642924	8500551	9038891	8738313	34945756	34961220	34945756	34961220
8592180	8500551	9038891	8738313	34894900	034957244	34894900	34957244
8592180	8667914	9038891	8738313	35062324	34959096	35062324	34959096
8592180	8667914	9112677	8738313	35135944	034964308	35135944	34964308
8592180	8667914	9112677	8533020	34930104	34964360	34930104	34964360
8564314	8667914	9112677	8533020	34902176	034963176	34902176	34963176
8564314	8706146	9112677	8533020	34940420	34963280	34940420	34963280
8564314	8706146	9177102	8533020	35004704	034964892	35004704	34964892
8564314	8706146	9177102	8495226	34966808	34964968	34966808	34964968
8542234	8706146	9177102	8495226	34944680	034964592	34944680	34964592
8542234	8678308	9177102	8495226	34916832	34964332	34916832	34964332
8542234	8678308	9210902	8495226	34950556	034964276	34950556	34964276
8542234	8678308	9210902	8591852	35047440	34965172	35047440	34965172
8547156	8678308	9210902	8591852	35052376	034968816	35052376	34968816
8547156	8609082	9210902	8591852	34983120	34969672	34983120	34969672
8547156	8609082	9136666	8591852	34909052	034967784	34909052	34967784
8547156	8609082	9136666	8687103	35004556	34967732	35004556	34967732
8553409	8609082	9136666	8687103	35010824	034969108	35010824	34969108
8553409	8467593	9136666	8687103	34869284	34968500	34869284	34968500
8553409	8467593	9115580	8687103	34848248	034966008	34848248	34966008
8553409	8467593	9115580	8837852	34999396	34966168	34999396	34966168
8554198	8467593	9115580	8837852	35000184	034967244	35000184	34967244
8554198	8437571	9115580	8837852	34970152	34967544	34970152	34967544
8554198	8437571	9086839	8837852	34941476	034966940	34941476	34966940
8554198	8437571	9086839	8858049	34961728	34966792	34961728	34966792
8575008	8437571	9086839	8858049	34982584	034967348	34982584	34967348
8575008	8447132	9086839	8858049	34992148	34967688	34992148	34967688
8575008	8447132	9078829	8858049	34984156	034968144	34984156	34968144
8575008	8447132	9078829	8785281	34911192	34967624	34911192	34967624
8587786	8447132	9078829	8785281	34924000	034966432	34924000	34966432
8587786	8524399	9078829	8785281	35001296	34966692	35001296	34966692
8587786	8524399	9064014	8785281	34986512	034968504	34986512	34968504
8587786	8524399	9064014	8723836	34924904	34969260	34924904	34969260
8591682	8524399	9064014	8723836	34928808	034968760	34928808	34968760
8591682	8578813	9064014	8723836	34983240	34968176	34983240	34968176
8591682	8578813	9089643	8723836	35008812	034968504	35008812	34968504
8591682	8578813	9089643	8636862	34921608	34968196	34921608	34968196
8571665	8578813	9089643	8636862	34901548	034966480	34901548	34966480
8571665	8708917	9089643	8636862	35031696	34966904	35031696	34966904
8571665	8708917	9203398	8636862	35145196	034970584	35145196	34970584
8571665	8708917	9203398	8485319	34993248	34971252	34993248	34971252
8523032	8708917	9203398	8485319	34944508	034971084	34944508	34971084
8523032	8731318	9203398	8485319	34966920	34970844	34966920	34970844
8523032	8731318	9224089	8485319	34987564	034970532	34987564	34970532
8523032	8731318	9224089	8455090	34957256	34969588	34957256	34969588
8517045	8731318	9224089	8455090	34951256	034968256	34951256	34968256
8517045	8696064	9224089	8455090	34915988	34968216	34915988	34968216
8517045	8696064	9217394	8455090	34909308	034966916	34909308	34966916
8517045	8696064	9217394	8607330	35061952	34967036	35061952	34967036
8531650	8696064	9217394	8607330	35076588	034969932	35076588	34969932
8531650	8590169	9217394	8607330	34970656	34971792	34970656	34971792
8531650	8590169	9147054	8607330	34900476	034971900	34900476	34971900
8531650	8590169	9147054	8742457	35035964	34971996	35035964	34971996
8558239	8590169	9147054	8742457	35062612	034973348	35062612	34973348
8558239	8447656	9147054	8742457	34920048	34973328	34920048	34973328
8558239	8447656	9072123	8742457	34845284	034971432	34845284	34971432
8558239	8447656	9072123	8872213	34975384	34971544	34975384	34971544
8568503	8447656	9072123	8872213	34985672	034972252	34985672	34972252
8568503	8422952	9072123	8872213	34960960	34972524	34960960	34972524
8568503	8422952	9053629	8872213	34942504	034972376	34942504	34972376
8568503	8422952	9053629	8876875	34947180	34972136	34947180	34972136
8571031	8422952	9053629	8876875	34949712	034971476	34949712	34971476
8571031	8436219	9053629	8876875	34962984	34970812	34962984	34970812
8571031	8436219	9076790	8876875	34986096	034970580	34986096	34970580
8571031	8436219	9076790	8819815	34928880	34970300	34928880	34970300
8567051	8436219	9076790	8819815	34924896	034969172	34924896	34969172
8567051	8641591	9076790	8819815	35130340	34970064	35130340	34970064
8567051	8641591	9113995	8819815	35167464	034973508	35167464	34973508
8567051	8641591	9113995	8554229	34901168	34973568	34901168	34973568
8551884	8641591	9113995	8554229	34885968	034971752	34885968	34971752
8551884	8753675	9113995	8554229	34998092	34970392	34998092	34970392
8551884	8753675	9133171	8554229	35017224	034970088	35017224	34970088
8551884	8753675	9133171	8475457	34938240	34970444	34938240	34970444
8546651	8753675	9133171	8475457	34932996	034970676	34932996	34970676
8546651	8823045	9133171	8475457	35002392	34970652	35002392	34970652
8546651	8823045	9134581	8475457	35003800	034971000	35003800	34971000
8546651	8823045	9134581	8427773	34955988	34971116	34955988	34971116
8534134	8823045	9134581	8427773	34943444	034971376	34943444	34971376
8534134	8820138	9134581	8427773	34940536	34971276	34940536	34971276
8534134	8820138	9168467	8427773	34974344	034970796	34974344	34970796
8534134	8820138	9168467	8486809	35033540	34970612	35033540	34970612
8528387	8820138	9168467	8486809	35027780	034970804	35027780	34970804
8528387	8626479	9168467	8486809	34834052	34970068	34834052	34970068
8528387	8626479	9190567	8486809	34856104	034968096	34856104	34968096
8528387	8626479	9190567	8683802	35053620	34968508	35053620	34968508
8511829	8626479	9190567	8683802	35037024	034970420	35037024	34970420
8511829	8532804	9190567	8683802	34943316	34971356	34943316	34971356
8511829	8532804	9206685	8683802	34959400	034972052	34959400	34972052
8511829	8532804	9206685	8732953	35008680	34972136	35008680	34972136
8505384	8532804	9206685	8732953	35002224	034972476	35002224	34972476
8505384	8465521	9206685	8732953	34934916	34972416	34934916	34972416
8505384	8465521	9221351	8732953	34949548	034972364	34949548	34972364
8505384	8465521	9221351	8748021	34964656	34972196	34964656	34972196
8508540	8465521	9221351	8748021	34967820	034971804	34967820	34971804
8508540	8512371	9221351	8748021	35014684	34972116	35014684	34972116
8508540	8512371	9227137	8748021	35020460	034973548	35020460	34973548
8508540	8512371	9227137	8666613	34938832	34973692	34938832	34973692
8527780	8512371	9227137	8666613	34958120	034973616	34958120	34973616
8527780	8595564	9227137	8666613	35041336	34974144	35041336	34974144
8527780	8595564	9136511	8666613	34950916	034974044	34950916	34974044
8527780	8595564	9136511	8572937	34856992	34973336	34856992	34973336
8555172	8595564	9136511	8572937	34884444	034971932	34884444	34971932
8555172	8796348	9136511	8572937	35085300	34972680	35085300	34972680
8555172	8796348	9112098	8572937	35060940	034974556	35060940	34974556
8555172	8796348	9112098	8444934	34932596	34974868	34932596	34974868
8555386	8796348	9112098	8444934	34932808	034974192	34932808	34974192
8555386	8837885	9112098	8444934	34974360	34972520	34974360	34972520
8555386	8837885	9138808	8444934	35001012	34971108	35001012	34971108
8555386	8837885	9138808	8454019	35010120	34971268	35010120	34971268
8551323	8837885	9138808	8454019	35006048	034972484	35006048	34972484
8551323	8752564	9138808	8454019	34920696	34972016	34920696	34972016
8551323	8752564	9135285	8454019	34917184	034970636	34917184	34970636
8551323	8752564	9135285	8526056	34989412	34970948	34989412	34970948
8545939	8752564	9135285	8526056	34984016	034971596	34984016	34971596
8545939	8715319	9135285	8526056	34946760	34971908	34946760	34971908
8545939	8715319	9171350	8526056	34982744	034973352	34982744	34973352
8545939	8715319	9171350	8549729	35006480	34972804	35006480	34972804
8535895	8715319	9171350	8549729	34996412	034971220	34996412	34971220
8535895	8613221	9171350	8549729	34894280	34970480	34894280	34970480
8535895	8613221	9183498	8549729	34906400	034970584	34906400	34970584
8535895	8613221	9183498	8661123	35018088	34970412	35018088	34970412
8523104	8613221	9183498	8661123	35005272	034969296	35005272	34969296
8523104	8543442	9183498	8661123	34935464	34969440	34935464	34969440
8523104	8543442	9203657	8661123	34955584	034971608	34955584	34971608
8523104	8543442	9203657	8678016	34972520	34971580	34972520	34971580
8523564	8543442	9203657	8678016	34972980	034971324	34972980	34971324
8523564	8641411	9203657	8678016	35070984	34972416	35070984	34972416
8523564	8641411	9183095	8678016	35050468	034974536	35050468	34974536
8523564	8641411	9183095	8622357	34994660	34974996	34994660	34974996
8542046	8641411	9183095	8622357	35013184	034976264	35013184	34976264
8542046	8749845	9183095	8622357	35121656	34977816	35121656	34977816
8542046	8749845	9145779	8622357	35084424	034979748	35084424	34979748
8542046	8749845	9145779	8460531	34922168	34979692	34922168	34979692
8541149	8749845	9145779	8460531	34921268	034979616	34921268	34979616
8541149	8828375	9145779	8460531	34999828	34978336	34999828	34978336
8541149	8828375	9117741	8460531	34971852	034974488	34971852	34974488
8541149	8828375	9117741	8419889	34931100	34974788	34931100	34974788
8527635	8828375	9117741	8419889	34917556	034975408	34917556	34975408
8527635	8881511	9117741	8419889	34970712	34975136	34970712	34975136
8527635	8881511	9133807	8419889	34986740	034974544	34986740	34974544
8527635	8881511	9133807	8415885	34982728	34974976	34982728	34974976
8516242	8881511	9133807	8415885	34971308	034975740	34971308	34975740
8516242	8847536	9133807	8415885	34937320	34975096	34937320	34975096
8516242	8847536	9242626	8415885	35045896	034975928	35045896	34975928
8516242	8847536	9242626	8468136	35098284	34977324	35098284	34977324
8484596	8847536	9242626	8468136	35066568	034979756	35066568	34979756
8484596	8607527	9242626	8468136	34826476	34978636	34826476	34978636
8484596	8607527	9325806	8468136	34909468	034977356	34909468	34977356
8484596	8607527	9325806	8568419	35010020	34977128	35010020	34977128
8476665	8607527	9325806	8568419	35002072	034976632	35002072	34976632
8476665	8532989	9325806	8568419	34927508	34977548	34927508	34977548
8476665	8532989	9368422	8568419	34970028	034979800	34970028	34979800
8476665	8532989	9368422	8591948	34993616	34979212	34993616	34979212
8471103	8532989	9368422	8591948	34988048	034978252	34988048	34978252
8471103	8467833	9368422	8591948	34922864	34978052	34922864	34978052
8471103	8467833	9367261	8591948	34921704	034977308	34921704	34977308
8471103	8467833	9367261	8621477	34951312	34976740	34951312	34976740
8488715	8467833	9367261	8621477	34968968	034976088	34968968	34976088
8488715	8489594	9367261	8621477	34990736	34976640	34990736	34976640
8488715	8489594	9238642	8621477	34862404	034974924	34862404	34974924
8488715	8489594	9238642	8640001	34880976	34974100	34880976	34974100
8663642	8489594	9238642	8640001	35056288	034975840	35056288	34975840
8663642	8564349	9238642	8640001	35131068	34976992	35131068	34976992
8663642	8564349	9080800	8640001	34973580	034976064	34973580	34976064
8663642	8564349	9080800	8641273	34974856	34976412	34974856	34976412
8751151	8564349	9080800	8641273	35062560	034978468	35062560	34978468
8751151	8584421	9080800	8641273	35082640	34978872	35082640	34978872
8751151	8584421	8912252	8641273	34914468	034978168	34914468	34978168
8751151	8584421	8912252	8640384	34913576	34978716	34913576	34978716
8821170	8584421	8912252	8640384	34983752	034980672	34983752	34980672
8821170	8587013	8912252	8640384	34986344	34979692	34986344	34979692
8821170	8587013	8883379	8640384	34957532	034977656	34957532	34977656
8821170	8587013	8883379	8637825	34954968	34977888	34954968	34977888
8832784	8587013	8883379	8637825	34966608	034978548	34966608	34978548
8832784	8599736	8883379	8637825	34979332	34978592	34979332	34978592
8832784	8599736	8871461	8637825	34967440	034977840	34967440	34977840
8832784	8599736	8871461	8629903	34959496	34977388	34959496	34977388
8831218	8599736	8871461	8629903	34957928	034977280	34957928	34977280
8831218	8607036	8871461	8629903	34965232	34977756	34965232	34977756
8831218	8607036	8874633	8629903	34968400	034978048	34968400	34978048
8831218	8607036	8874633	8621724	34960200	34977808	34960200	34977808
8811250	8607036	8874633	8621724	34940184	034977320	34940184	34977320
8811250	8607616	8874633	8621724	34940768	34976900	34940768	34976900
8811250	8607616	9074151	8621724	35139840	034979744	35139840	34979744
8811250	8607616	9074151	8626049	35144176	34981200	35144176	34981200
8633576	8607616	9074151	8626049	34966112	034981616	34966112	34981616
8633576	8557721	9074151	8626049	34916192	34981708	34916192	34981708
8633576	8557721	9231190	8626049	35072880	034983880	35072880	34983880
8633576	8557721	9231190	8611411	35058204	34984408	35058204	34984408
8552295	8557721	9231190	8611411	34976744	034984536	34976744	34984536
8552295	8468439	9231190	8611411	34887432	34983868	34887432	34983868
8552295	8468439	9343125	8611411	34999116	034984548	34999116	34984548
8552295	8468439	9343125	8598654	34986328	34984676	34986328	34984676
8489478	8468439	9343125	8598654	34923368	034982744	34923368	34982744
8489478	8452387	9343125	8598654	34907312	34981336	34907312	34981336
8489478	8452387	9430397	8598654	34994392	034980780	34994392	34980780
8489478	8452387	9430397	8569286	34964944	34980308	34964944	34980308
8478956	8452387	9430397	8569286	34954400	034978084	34954400	34978084
8478956	8450892	9430397	8569286	34952904	34976792	34952904	34976792
8478956	8450892	9464671	8569286	34987100	034976472	34987100	34976472
8478956	8450892	9464671	8553111	34970880	34976960	34970880	34976960
8471130	8450892	9464671	8553111	34963040	034977012	34963040	34977012
8471130	8450442	9464671	8553111	34962592	34976912	34962592	34976912
8471130	8450442	9454588	8553111	34952528	034976932	34952528	34976932
8471130	8450442	9454588	8554188	34953608	34977292	34953608	34977292
8474374	8450442	9454588	8554188	34956856	034977544	34956856	34977544
8474374	8483197	9454588	8554188	34989624	34977576	34989624	34977576
8474374	8483197	9401465	8554188	34936624	034976632	34936624	34976632
8474374	8483197	9401465	8576798	34959292	34976504	34959292	34976504
8559143	8483197	9401465	8576798	35044248	034978268	35044248	34978268
8559143	8589491	9401465	8576798	35150580	34979308	35150580	34979308
8559143	8589491	9118184	8576798	34867936	034975292	34867936	34975292
8559143	8589491	9118184	8599987	34891184	34973568	34891184	34973568
8690454	8589491	9118184	8599987	35022784	034975064	35022784	34975064
8690454	8635351	9118184	8599987	35068660	34976636	35068660	34976636
8690454	8635351	9028118	8599987	34978796	034977004	34978796	34977004
8690454	8635351	9028118	8591495	34970280	34976704	34970280	34976704
8705278	8635351	9028118	8591495	34985136	034977100	34985136	34977100
8705278	8674591	9028118	8591495	35024392	34977628	35024392	34977628
8705278	8674591	8973357	8591495	34969752	034977392	34969752	34977392
8705278	8674591	8973357	8577961	34956184	34977088	34956184	34977088
8677038	8674591	8973357	8577961	34927880	034976540	34927880	34976540
8677038	8690889	8973357	8577961	34944184	34976768	34944184	34976768
8677038	8690889	9036827	8577961	35007512	034978160	35007512	34978160
8677038	8690889	9036827	8562948	34992460	34978384	34992460	34978384
8616573	8690889	9036827	8562948	34931860	034977444	34931860	34977444
8616573	8627454	9036827	8562948	34868404	34977508	34868404	34977508
8616573	8627454	9245663	8562948	35076772	034981540	35076772	34981540
8616573	8627454	9245663	8551151	35064944	34981628	35064944	34981628
8511986	8627454	9245663	8551151	34960124	034978980	34960124	34978980
8511986	8576323	9245663	8551151	34908976	34978356	34908976	34978356
8511986	8576323	9375863	8551151	35038884	034979632	35038884	34979632
8511986	8576323	9375863	8507391	34995008	34978964	34995008	34978964
8490185	8576323	9375863	8507391	34973160	034977000	34973160	34977000
8490185	8488449	9375863	8507391	34885256	34976716	34885256	34976716
8490185	8488449	9466596	8507391	34975784	034977944	34975784	34977944
8490185	8488449	9466596	8496047	34964412	34977748	34964412	34977748
8474959	8488449	9466596	8496047	34949152	034977032	34949152	34977032
8474959	8471318	9466596	8496047	34932016	34976780	34932016	34976780
8474959	8471318	9477683	8496047	34943080	034976520	34943080	34976520
8474959	8471318	9477683	8523712	34970816	34976572	34970816	34976572
8488050	8471318	9477683	8523712	34983936	034976776	34983936	34976776
8488050	8497855	9477683	8523712	35010480	34977196	35010480	34977196
8488050	8497855	9428189	8523712	34961096	034977148	34961096	34977148
8488050	8497855	9428189	8563670	35001160	34977564	35001160	34977564
8597839	8497855	9428189	8563670	35111192	034980520	35111192	34980520
8597839	8564281	9428189	8563670	35177640	34982576	35177640	34982576
8597839	8564281	9149440	8563670	34899516	034981296	34899516	34981296
8597839	8564281	9149440	8598726	34934664	34981248	34934664	34981248
8672887	8564281	9149440	8598726	35009880	034982596	35009880	34982596
8672887	8595952	9149440	8598726	35041560	34981644	35041560	34981644
8672887	8595952	9039490	8598726	34931856	034977516	34931856	34977516
8672887	8595952	9039490	8620350	34953540	34977392	34953540	34977392
